subEventName,positions,Goal,X,Y,Angle,Distance
Free kick shot,"[{'y': 33, 'x': 81}, {'y': 0, 'x': 0}]",0,81,33,11.906049932389259,25.495097567963924
Free kick shot,"[{'y': 41, 'x': 73}, {'y': 100, 'x': 100}]",0,73,41,13.409800719391042,28.460498941515414
Free kick shot,"[{'y': 76, 'x': 77}, {'y': 100, 'x': 100}]",0,77,76,7.659955778360629,34.713109915419565
Free kick shot,"[{'y': 20, 'x': 89}, {'y': 100, 'x': 100}]",0,89,20,4.416926614504975,31.953090617340916
Free kick shot,"[{'y': 23, 'x': 73}, {'y': 0, 'x': 0}]",0,73,23,7.5108144251740185,38.18376618407357
Free kick shot,"[{'y': 56, 'x': 81}, {'y': 0, 'x': 0}]",0,81,56,19.039292299226627,19.924858845171276
Free kick shot,"[{'y': 66, 'x': 83}, {'y': 0, 'x': 0}]",0,83,66,12.518143622867203,23.345235059857504
Free kick shot,"[{'y': 61, 'x': 74}, {'y': 0, 'x': 0}]",0,74,61,13.041088010076855,28.231188426986208
Free kick shot,"[{'y': 59, 'x': 73}, {'y': 0, 'x': 0}]",0,73,59,13.322566294001076,28.460498941515414
Free kick shot,"[{'y': 50, 'x': 70}, {'y': 100, 'x': 100}]",0,70,50,13.346206725597568,30.0
Free kick shot,"[{'y': 19, 'x': 47}, {'y': 0, 'x': 0}]",0,53,19,5.9825322216391825,56.302753041036986
Free kick shot,"[{'y': 36, 'x': 79}, {'y': 100, 'x': 100}]",0,79,36,13.364648170476832,25.238858928247925
Free kick shot,"[{'y': 49, 'x': 76}, {'y': 0, 'x': 0}]",0,76,49,16.620912727798547,24.020824298928627
Free kick shot,"[{'y': 58, 'x': 75}, {'y': 100, 'x': 100}]",0,75,58,14.48989126734308,26.248809496813376
Free kick shot,"[{'y': 10, 'x': 64}, {'y': 100, 'x': 100}]",1,64,10,5.029275305001284,53.81449618829484
Free kick shot,"[{'y': 25, 'x': 76}, {'y': 0, 'x': 0}]",0,76,25,8.117590438341573,34.655446902326915
Free kick shot,"[{'y': 70, 'x': 78}, {'y': 0, 'x': 0}]",0,78,70,9.97957373504799,29.732137494637012
Free kick shot,"[{'y': 33, 'x': 83}, {'y': 100, 'x': 100}]",0,83,33,12.017627834107513,24.041630560342615
Free kick shot,"[{'y': 42, 'x': 75}, {'y': 0, 'x': 0}]",1,75,42,14.588650996479636,26.248809496813376
Free kick shot,"[{'y': 26, 'x': 77}, {'y': 100, 'x': 100}]",0,77,26,8.460271046139939,33.24154027718932
Free kick shot,"[{'y': 34, 'x': 74}, {'y': 0, 'x': 0}]",0,74,34,11.282201360912259,30.528675044947494
Free kick shot,"[{'y': 54, 'x': 71}, {'y': 100, 'x': 100}]",0,71,54,13.531811955841404,29.274562336608895
Free kick shot,"[{'y': 72, 'x': 82}, {'y': 0, 'x': 0}]",0,82,72,8.950375522495648,28.42534080710379
Free kick shot,"[{'y': 61, 'x': 78}, {'y': 0, 'x': 0}]",0,78,61,14.527325948254944,24.596747752497688
Free kick shot,"[{'y': 50, 'x': 70}, {'y': 100, 'x': 100}]",0,70,50,13.346206725597568,30.0
Free kick shot,"[{'y': 69, 'x': 76}, {'y': 0, 'x': 0}]",0,76,69,10.264062867396078,30.610455730027933
Free kick shot,"[{'y': 44, 'x': 75}, {'y': 0, 'x': 0}]",0,75,44,15.178594690618043,25.709920264364882
Free kick shot,"[{'y': 26, 'x': 71}, {'y': 0, 'x': 0}]",0,71,26,8.28821519815222,37.64306044943742
Free kick shot,"[{'y': 50, 'x': 78}, {'y': 100, 'x': 100}]",0,78,50,18.128955109551114,22.0
Free kick shot,"[{'y': 34, 'x': 75}, {'y': 0, 'x': 0}]",0,75,34,11.483254083636,29.68164415931166
Free kick shot,"[{'y': 47, 'x': 72}, {'y': 0, 'x': 0}]",0,72,47,14.147483659869398,28.160255680657446
Free kick shot,"[{'y': 57, 'x': 80}, {'y': 100, 'x': 100}]",0,80,57,17.742685527779418,21.18962010041709
Free kick shot,"[{'y': 36, 'x': 74}, {'y': 100, 'x': 100}]",0,74,36,12.0433964481572,29.5296461204668
Free kick shot,"[{'y': 50, 'x': 73}, {'y': 0, 'x': 0}]",0,73,50,14.813379644424936,27.0
Free kick shot,"[{'y': 48, 'x': 70}, {'y': 100, 'x': 100}]",0,70,48,13.29709642802569,30.066592756745816
Free kick shot,"[{'y': 50, 'x': 83}, {'y': 100, 'x': 100}]",0,83,50,23.33023189680943,17.0
Free kick shot,"[{'y': 48, 'x': 82}, {'y': 0, 'x': 0}]",0,82,48,21.851402159209968,18.110770276274835
Free kick shot,"[{'y': 73, 'x': 76}, {'y': 100, 'x': 100}]",0,76,73,8.711057528426304,33.24154027718932
Free kick shot,"[{'y': 67, 'x': 74}, {'y': 100, 'x': 100}]",0,74,67,10.788999413728721,31.064449134018133
Free kick shot,"[{'y': 35, 'x': 77}, {'y': 0, 'x': 0}]",0,77,35,12.353696362872714,27.459060435491963
Free kick shot,"[{'y': 39, 'x': 79}, {'y': 100, 'x': 100}]",0,79,39,15.09895586237875,23.706539182259394
Free kick shot,"[{'y': 65, 'x': 73}, {'y': 0, 'x': 0}]",0,73,65,11.327370793287868,30.886890422961002
Free kick shot,"[{'y': 31, 'x': 74}, {'y': 100, 'x': 100}]",0,74,31,10.154926189810492,32.202484376209235
Free kick shot,"[{'y': 68, 'x': 48}, {'y': 0, 'x': 0}]",0,52,68,7.3255705851384345,51.264022471905186
Free kick shot,"[{'y': 61, 'x': 76}, {'y': 0, 'x': 0}]",0,76,61,13.759969300729807,26.40075756488817
Free kick shot,"[{'y': 43, 'x': 76}, {'y': 100, 'x': 100}]",0,76,43,15.425471220038714,25.0
Free kick shot,"[{'y': 80, 'x': 82}, {'y': 0, 'x': 0}]",0,82,80,5.909876766379893,34.9857113690718
Free kick shot,"[{'y': 60, 'x': 71}, {'y': 0, 'x': 0}]",0,71,60,12.325594325929755,30.675723300355934
Free kick shot,"[{'y': 75, 'x': 81}, {'y': 0, 'x': 0}]",0,81,75,7.741068355549889,31.400636936215164
Free kick shot,"[{'y': 46, 'x': 73}, {'y': 0, 'x': 0}]",0,73,46,14.526471805332474,27.294688127912362
Free kick shot,"[{'y': 63, 'x': 76}, {'y': 0, 'x': 0}]",0,76,63,12.883408934613684,27.294688127912362
Free kick shot,"[{'y': 51, 'x': 72}, {'y': 100, 'x': 100}]",0,72,51,14.266877028001433,28.0178514522438
Free kick shot,"[{'y': 56, 'x': 74}, {'y': 0, 'x': 0}]",0,74,56,14.584113552303597,26.68332812825267
Free kick shot,"[{'y': 50, 'x': 73}, {'y': 0, 'x': 0}]",0,73,50,14.813379644424936,27.0
Free kick shot,"[{'y': 81, 'x': 80}, {'y': 0, 'x': 0}]",0,80,81,5.902676011489668,36.89173349139343
Free kick shot,"[{'y': 22, 'x': 79}, {'y': 0, 'x': 0}]",0,79,22,6.978919983537499,35.0
Free kick shot,"[{'y': 22, 'x': 78}, {'y': 100, 'x': 100}]",0,78,22,7.058393347934923,35.608987629529715
Free kick shot,"[{'y': 31, 'x': 81}, {'y': 0, 'x': 0}]",1,81,31,10.728079267032008,26.870057685088806
Free kick shot,"[{'y': 49, 'x': 82}, {'y': 100, 'x': 100}]",0,82,49,22.022264935968156,18.027756377319946
Free kick shot,"[{'y': 51, 'x': 75}, {'y': 100, 'x': 100}]",0,75,51,15.95149888379601,25.019992006393608
Free kick shot,"[{'y': 84, 'x': 87}, {'y': 0, 'x': 0}]",0,87,84,3.9462790299376813,36.40054944640259
Free kick shot,"[{'y': 62, 'x': 75}, {'y': 0, 'x': 0}]",0,75,62,12.997879378970389,27.730849247724095
Free kick shot,"[{'y': 53, 'x': 77}, {'y': 100, 'x': 100}]",0,77,53,17.04590792438113,23.194827009486403
Free kick shot,"[{'y': 24, 'x': 77}, {'y': 0, 'x': 0}]",0,77,24,7.75958322463911,34.713109915419565
Free kick shot,"[{'y': 76, 'x': 77}, {'y': 100, 'x': 100}]",0,77,76,7.659955778360629,34.713109915419565
Free kick shot,"[{'y': 85, 'x': 73}, {'y': 0, 'x': 0}]",0,73,85,5.5454855500135505,44.204072210600685
Free kick shot,"[{'y': 51, 'x': 72}, {'y': 0, 'x': 0}]",0,72,51,14.266877028001433,28.0178514522438
Free kick shot,"[{'y': 24, 'x': 75}, {'y': 0, 'x': 0}]",0,75,24,7.801677103651371,36.069377593742864
Free kick shot,"[{'y': 48, 'x': 81}, {'y': 100, 'x': 100}]",1,81,48,20.747201470716963,19.1049731745428
Free kick shot,"[{'y': 34, 'x': 79}, {'y': 0, 'x': 0}]",1,79,34,12.233800495784408,26.40075756488817
Free kick shot,"[{'y': 81, 'x': 90}, {'y': 100, 'x': 100}]",0,90,81,3.796094147051767,32.57299494980466
Free kick shot,"[{'y': 31, 'x': 73}, {'y': 0, 'x': 0}]",0,73,31,10.026799668346985,33.015148038438355
Free kick shot,"[{'y': 29, 'x': 74}, {'y': 0, 'x': 0}]",0,74,29,9.434554679087295,33.421549934136806
Free kick shot,"[{'y': 48, 'x': 69}, {'y': 0, 'x': 0}]",0,69,48,12.874806785742951,31.064449134018133
Free kick shot,"[{'y': 51, 'x': 75}, {'y': 100, 'x': 100}]",0,75,51,15.95149888379601,25.019992006393608
Free kick shot,"[{'y': 26, 'x': 81}, {'y': 0, 'x': 0}]",0,81,26,8.271312693623834,30.610455730027933
Free kick shot,"[{'y': 33, 'x': 74}, {'y': 100, 'x': 100}]",0,74,33,10.902363543203032,31.064449134018133
Free kick shot,"[{'y': 11, 'x': 89}, {'y': 100, 'x': 100}]",0,89,11,2.732397370809298,40.52159917870962
Free kick shot,"[{'y': 26, 'x': 80}, {'y': 0, 'x': 0}]",0,80,26,8.35051668958571,31.240998703626616
Free kick shot,"[{'y': 48, 'x': 72}, {'y': 100, 'x': 100}]",0,72,48,14.22979546382402,28.071337695236398
Free kick shot,"[{'y': 79, 'x': 65}, {'y': 100, 'x': 100}]",0,65,79,6.793793061693011,45.45327270945405
Free kick shot,"[{'y': 21, 'x': 74}, {'y': 100, 'x': 100}]",0,74,21,6.95600226177322,38.948684188300895
Free kick shot,"[{'y': 63, 'x': 76}, {'y': 0, 'x': 0}]",0,76,63,12.883408934613684,27.294688127912362
Free kick shot,"[{'y': 36, 'x': 75}, {'y': 0, 'x': 0}]",0,75,36,12.306126131897187,28.653097563788805
Free kick shot,"[{'y': 28, 'x': 78}, {'y': 0, 'x': 0}]",0,78,28,9.242287600246836,31.11269837220809
Free kick shot,"[{'y': 75, 'x': 77}, {'y': 0, 'x': 0}]",0,77,75,7.997562042921758,33.97057550292606
Free kick shot,"[{'y': 34, 'x': 77}, {'y': 0, 'x': 0}]",0,77,34,11.874106191821271,28.0178514522438
Free kick shot,"[{'y': 41, 'x': 72}, {'y': 0, 'x': 0}]",0,72,41,13.020571831552807,29.410882339705484
Free kick shot,"[{'y': 62, 'x': 78}, {'y': 0, 'x': 0}]",0,78,62,14.002662629428063,25.059928172283335
Free kick shot,"[{'y': 67, 'x': 78}, {'y': 100, 'x': 100}]",0,78,67,11.401951949553377,27.80287754891569
Free kick shot,"[{'y': 21, 'x': 74}, {'y': 0, 'x': 0}]",0,74,21,6.95600226177322,38.948684188300895
Free kick shot,"[{'y': 58, 'x': 82}, {'y': 0, 'x': 0}]",1,82,58,18.479379536138378,19.697715603592208
Free kick shot,"[{'y': 89, 'x': 96}, {'y': 0, 'x': 0}]",0,96,89,1.0470475629811866,39.20459156782532
Free kick shot,"[{'y': 82, 'x': 73}, {'y': 100, 'x': 100}]",0,73,82,6.180468149650603,41.86884283091664
Free kick shot,"[{'y': 30, 'x': 72}, {'y': 100, 'x': 100}]",0,72,30,9.571145243457744,34.40930106817051
Free kick shot,"[{'y': 54, 'x': 72}, {'y': 100, 'x': 100}]",0,72,54,13.990737342192125,28.284271247461902
Free kick shot,"[{'y': 46, 'x': 76}, {'y': 0, 'x': 0}]",0,76,46,16.23739505637528,24.331050121192877
Free kick shot,"[{'y': 47, 'x': 91}, {'y': 0, 'x': 0}]",0,91,47,39.44175784673705,9.486832980505138
Free kick shot,"[{'y': 22, 'x': 90}, {'y': 0, 'x': 0}]",0,90,22,4.648815482042653,29.732137494637012
Free kick shot,"[{'y': 53, 'x': 82}, {'y': 0, 'x': 0}]",0,82,53,21.45023654813551,18.24828759089466
Free kick shot,"[{'y': 85, 'x': 88}, {'y': 0, 'x': 0}]",0,88,85,3.5258148000995586,37.0
Free kick shot,"[{'y': 49, 'x': 73}, {'y': 100, 'x': 100}]",0,73,49,14.799560274655905,27.018512172212592
Free kick shot,"[{'y': 26, 'x': 81}, {'y': 100, 'x': 100}]",0,81,26,8.271312693623834,30.610455730027933
Free kick shot,"[{'y': 62, 'x': 76}, {'y': 100, 'x': 100}]",0,76,62,13.325571769441527,26.832815729997478
Free kick shot,"[{'y': 59, 'x': 81}, {'y': 100, 'x': 100}]",0,81,59,17.143041500720884,21.02379604162864
Free kick shot,"[{'y': 15, 'x': 98}, {'y': 0, 'x': 0}]",0,98,15,0.6668834497218314,35.05709628591621
Free kick shot,"[{'y': 55, 'x': 77}, {'y': 0, 'x': 0}]",0,77,55,16.553911464592645,23.53720459187964
Free kick shot,"[{'y': 11, 'x': 80}, {'y': 100, 'x': 100}]",0,80,11,4.232829323408531,43.829214001622255
Free kick shot,"[{'y': 73, 'x': 72}, {'y': 0, 'x': 0}]",0,72,73,8.548747694071848,36.235341863986875
Free kick shot,"[{'y': 18, 'x': 89}, {'y': 100, 'x': 100}]",0,89,18,3.933236976625408,33.83784863137726
Free kick shot,"[{'y': 35, 'x': 73}, {'y': 100, 'x': 100}]",0,73,35,11.433296401955689,30.886890422961002
Free kick shot,"[{'y': 79, 'x': 71}, {'y': 100, 'x': 100}]",0,71,79,6.915845720677353,41.012193308819754
Free kick shot,"[{'y': 47, 'x': 73}, {'y': 100, 'x': 100}]",0,73,47,14.654997216850395,27.16615541441225
Free kick shot,"[{'y': 66, 'x': 74}, {'y': 0, 'x': 0}]",0,74,66,11.168007115088143,30.528675044947494
Free kick shot,"[{'y': 72, 'x': 75}, {'y': 0, 'x': 0}]",0,75,72,9.038197229029912,33.301651610693426
Free kick shot,"[{'y': 30, 'x': 75}, {'y': 100, 'x': 100}]",0,75,30,9.88908055891232,32.01562118716424
Free kick shot,"[{'y': 41, 'x': 81}, {'y': 100, 'x': 100}]",0,81,41,17.346903672815184,21.02379604162864
Free kick shot,"[{'y': 59, 'x': 70}, {'y': 100, 'x': 100}]",0,70,59,12.232417091814625,31.32091952673165
Free kick shot,"[{'y': 16, 'x': 88}, {'y': 0, 'x': 0}]",0,88,16,3.7726887493393835,36.05551275463989
Free kick shot,"[{'y': 46, 'x': 76}, {'y': 0, 'x': 0}]",0,76,46,16.23739505637528,24.331050121192877
Free kick shot,"[{'y': 52, 'x': 72}, {'y': 0, 'x': 0}]",0,72,52,14.20869063661916,28.071337695236398
Free kick shot,"[{'y': 58, 'x': 76}, {'y': 0, 'x': 0}]",0,76,58,14.96984124544673,25.298221281347036
Free kick shot,"[{'y': 70, 'x': 76}, {'y': 0, 'x': 0}]",0,76,70,9.85640704485383,31.240998703626616
Free kick shot,"[{'y': 35, 'x': 77}, {'y': 0, 'x': 0}]",0,77,35,12.353696362872714,27.459060435491963
Free kick shot,"[{'y': 39, 'x': 43}, {'y': 100, 'x': 100}]",0,57,39,8.780030073070707,44.384682042344295
Free kick shot,"[{'y': 55, 'x': 73}, {'y': 100, 'x': 100}]",0,73,55,14.307244802109125,27.459060435491963
Free kick shot,"[{'y': 39, 'x': 72}, {'y': 100, 'x': 100}]",0,72,39,12.462184847638918,30.083217912982647
Free kick shot,"[{'y': 61, 'x': 84}, {'y': 100, 'x': 100}]",0,84,61,16.972996399613134,19.4164878389476
Free kick shot,"[{'y': 13, 'x': 89}, {'y': 100, 'x': 100}]",0,89,13,3.013971859416912,38.600518131237564
Free kick shot,"[{'y': 13, 'x': 93}, {'y': 0, 'x': 0}]",0,93,13,2.0180305567018983,37.656340767525464
Free kick shot,"[{'y': 55, 'x': 72}, {'y': 0, 'x': 0}]",0,72,55,13.834025277565582,28.442925306655784
Free kick shot,"[{'y': 78, 'x': 83}, {'y': 100, 'x': 100}]",0,83,78,6.36935116525974,32.7566787083184
Free kick shot,"[{'y': 66, 'x': 76}, {'y': 100, 'x': 100}]",1,76,66,11.548910080329662,28.844410203711913
Free kick shot,"[{'y': 32, 'x': 76}, {'y': 0, 'x': 0}]",0,76,32,10.810765386030639,30.0
Free kick shot,"[{'y': 69, 'x': 77}, {'y': 0, 'x': 0}]",0,77,69,10.357661752943153,29.832867780352597
Free kick shot,"[{'y': 33, 'x': 77}, {'y': 100, 'x': 100}]",0,77,33,11.402079541406215,28.600699292150182
Free kick shot,"[{'y': 74, 'x': 73}, {'y': 100, 'x': 100}]",0,73,74,8.295889035854213,36.124783736376884
Free kick shot,"[{'y': 29, 'x': 83}, {'y': 100, 'x': 100}]",0,83,29,9.522880476310718,27.018512172212592
Free kick shot,"[{'y': 80, 'x': 80}, {'y': 100, 'x': 100}]",0,80,80,6.179606905306675,36.05551275463989
Free kick shot,"[{'y': 19, 'x': 93}, {'y': 0, 'x': 0}]",0,93,19,2.846207475624093,31.78049716414141
Free kick shot,"[{'y': 18, 'x': 89}, {'y': 100, 'x': 100}]",0,89,18,3.933236976625408,33.83784863137726
Free kick shot,"[{'y': 11, 'x': 49}, {'y': 0, 'x': 0}]",0,51,11,5.043014229058124,62.625873247404705
Free kick shot,"[{'y': 67, 'x': 78}, {'y': 100, 'x': 100}]",1,78,67,11.401951949553377,27.80287754891569
Free kick shot,"[{'y': 28, 'x': 79}, {'y': 0, 'x': 0}]",0,79,28,9.240874024554778,30.4138126514911
Free kick shot,"[{'y': 60, 'x': 69}, {'y': 100, 'x': 100}]",0,69,60,11.6907483776153,32.57299494980466
Free kick shot,"[{'y': 49, 'x': 72}, {'y': 100, 'x': 100}]",0,72,49,14.277506545956358,28.0178514522438
Free kick shot,"[{'y': 70, 'x': 77}, {'y': 100, 'x': 100}]",0,77,70,9.92546706896139,30.479501308256342
Free kick shot,"[{'y': 43, 'x': 81}, {'y': 0, 'x': 0}]",0,81,43,18.631878701760655,20.248456731316587
Free kick shot,"[{'y': 64, 'x': 74}, {'y': 0, 'x': 0}]",0,74,64,11.929665550220525,29.5296461204668
Free kick shot,"[{'y': 51, 'x': 74}, {'y': 0, 'x': 0}]",0,74,51,15.347758594564374,26.019223662515376
Free kick shot,"[{'y': 52, 'x': 73}, {'y': 0, 'x': 0}]",0,73,52,14.723025826518187,27.073972741361768
Free kick shot,"[{'y': 70, 'x': 78}, {'y': 100, 'x': 100}]",0,78,70,9.97957373504799,29.732137494637012
Free kick shot,"[{'y': 18, 'x': 62}, {'y': 0, 'x': 0}]",0,62,18,6.22380282293385,49.678969393496885
Free kick shot,"[{'y': 26, 'x': 75}, {'y': 100, 'x': 100}]",0,75,26,8.448919661677394,34.655446902326915
Free kick shot,"[{'y': 69, 'x': 80}, {'y': 100, 'x': 100}]",0,80,69,10.54256522491444,27.586228448267445
Free kick shot,"[{'y': 50, 'x': 74}, {'y': 0, 'x': 0}]",0,74,50,15.37639892344951,26.0
Free kick shot,"[{'y': 10, 'x': 94}, {'y': 100, 'x': 100}]",0,94,10,1.497018958257827,40.44749683231337
Free kick shot,"[{'y': 67, 'x': 74}, {'y': 100, 'x': 100}]",0,74,67,10.788999413728721,31.064449134018133
Free kick shot,"[{'y': 24, 'x': 79}, {'y': 100, 'x': 100}]",0,79,24,7.654493992743958,33.421549934136806
Free kick shot,"[{'y': 30, 'x': 76}, {'y': 0, 'x': 0}]",0,76,30,9.977440952357545,31.240998703626616
Free kick shot,"[{'y': 63, 'x': 78}, {'y': 100, 'x': 100}]",0,78,63,13.4734950542702,25.553864678361276
Free kick shot,"[{'y': 70, 'x': 79}, {'y': 100, 'x': 100}]",0,79,70,10.01593970176233,29.0
Free kick shot,"[{'y': 61, 'x': 74}, {'y': 0, 'x': 0}]",0,74,61,13.041088010076855,28.231188426986208
Free kick shot,"[{'y': 41, 'x': 75}, {'y': 0, 'x': 0}]",0,75,41,14.25060341586167,26.570660511172846
Free kick shot,"[{'y': 28, 'x': 78}, {'y': 0, 'x': 0}]",0,78,28,9.242287600246836,31.11269837220809
Free kick shot,"[{'y': 16, 'x': 92}, {'y': 100, 'x': 100}]",0,92,16,2.6850677501853313,34.92849839314596
Free kick shot,"[{'y': 62, 'x': 78}, {'y': 100, 'x': 100}]",0,78,62,14.002662629428063,25.059928172283335
Free kick shot,"[{'y': 50, 'x': 73}, {'y': 0, 'x': 0}]",0,73,50,14.813379644424936,27.0
Free kick shot,"[{'y': 37, 'x': 79}, {'y': 0, 'x': 0}]",0,79,37,13.942612634762977,24.698178070456937
Free kick shot,"[{'y': 64, 'x': 82}, {'y': 100, 'x': 100}]",0,82,64,13.865925007675303,22.80350850198276
Free kick shot,"[{'y': 50, 'x': 74}, {'y': 0, 'x': 0}]",0,74,50,15.37639892344951,26.0
Free kick shot,"[{'y': 24, 'x': 81}, {'y': 100, 'x': 100}]",0,81,24,7.472431624365293,32.202484376209235
Free kick shot,"[{'y': 33, 'x': 75}, {'y': 0, 'x': 0}]",0,75,33,11.074990337077837,30.23243291566195
Free kick shot,"[{'y': 33, 'x': 75}, {'y': 100, 'x': 100}]",0,75,33,11.074990337077837,30.23243291566195
Free kick shot,"[{'y': 67, 'x': 76}, {'y': 100, 'x': 100}]",0,76,67,11.111953654956135,29.410882339705484
Free kick shot,"[{'y': 39, 'x': 74}, {'y': 100, 'x': 100}]",1,74,39,13.147426707953853,28.231188426986208
Free kick shot,"[{'y': 70, 'x': 78}, {'y': 0, 'x': 0}]",0,78,70,9.97957373504799,29.732137494637012
Free kick shot,"[{'y': 33, 'x': 76}, {'y': 100, 'x': 100}]",0,76,33,11.242287865827029,29.410882339705484
Free kick shot,"[{'y': 56, 'x': 71}, {'y': 0, 'x': 0}]",0,71,56,13.22153934410434,29.614185789921695
Free kick shot,"[{'y': 15, 'x': 90}, {'y': 100, 'x': 100}]",0,90,15,3.0857523928207575,36.40054944640259
Free kick shot,"[{'y': 30, 'x': 77}, {'y': 100, 'x': 100}]",0,77,30,10.053600182053133,30.479501308256342
Free kick shot,"[{'y': 43, 'x': 76}, {'y': 0, 'x': 0}]",0,76,43,15.425471220038714,25.0
Free kick shot,"[{'y': 62, 'x': 76}, {'y': 0, 'x': 0}]",0,76,62,13.325571769441527,26.832815729997478
Free kick shot,"[{'y': 73, 'x': 79}, {'y': 0, 'x': 0}]",0,79,73,8.689267699434001,31.144823004794873
Free kick shot,"[{'y': 28, 'x': 75}, {'y': 0, 'x': 0}]",0,75,28,9.145801497114261,33.301651610693426
Free kick shot,"[{'y': 34, 'x': 73}, {'y': 0, 'x': 0}]",0,73,34,11.079768612186765,31.38470965295043
Free kick shot,"[{'y': 70, 'x': 72}, {'y': 100, 'x': 100}]",0,72,70,9.475398957658955,34.40930106817051
Free kick shot,"[{'y': 74, 'x': 80}, {'y': 100, 'x': 100}]",0,80,74,8.228373858894578,31.240998703626616
Free kick shot,"[{'y': 33, 'x': 72}, {'y': 100, 'x': 100}]",0,72,33,10.548041974440757,32.7566787083184
Free kick shot,"[{'y': 27, 'x': 84}, {'y': 0, 'x': 0}]",0,84,27,8.344061115798084,28.0178514522438
Free kick shot,"[{'y': 21, 'x': 66}, {'y': 100, 'x': 100}]",0,66,21,6.887352348752987,44.68780594300866
Free kick shot,"[{'y': 48, 'x': 74}, {'y': 100, 'x': 100}]",0,74,48,15.301712781902316,26.076809620810597
Free kick shot,"[{'y': 85, 'x': 90}, {'y': 0, 'x': 0}]",0,90,85,3.036872094994922,36.40054944640259
Free kick shot,"[{'y': 61, 'x': 75}, {'y': 0, 'x': 0}]",0,75,61,13.394207390501128,27.313000567495326
Free kick shot,"[{'y': 79, 'x': 78}, {'y': 0, 'x': 0}]",0,78,79,6.666247913038471,36.40054944640259
Free kick shot,"[{'y': 65, 'x': 80}, {'y': 0, 'x': 0}]",1,80,65,12.815452029309746,25.0
Free kick shot,"[{'y': 60, 'x': 75}, {'y': 0, 'x': 0}]",0,75,60,13.777848350252128,26.92582403567252
Free kick shot,"[{'y': 57, 'x': 78}, {'y': 100, 'x': 100}]",0,78,57,16.457560884721776,23.08679276123039
Free kick shot,"[{'y': 65, 'x': 80}, {'y': 0, 'x': 0}]",0,80,65,12.815452029309746,25.0
Free kick shot,"[{'y': 41, 'x': 69}, {'y': 100, 'x': 100}]",0,69,41,11.963906555714088,32.28002478313795
Free kick shot,"[{'y': 36, 'x': 76}, {'y': 100, 'x': 100}]",0,76,36,12.571481184405393,27.784887978899608
Free kick shot,"[{'y': 50, 'x': 74}, {'y': 100, 'x': 100}]",0,74,50,15.37639892344951,26.0
Free kick shot,"[{'y': 67, 'x': 78}, {'y': 0, 'x': 0}]",0,78,67,11.401951949553377,27.80287754891569
Free kick shot,"[{'y': 70, 'x': 78}, {'y': 0, 'x': 0}]",0,78,70,9.97957373504799,29.732137494637012
Free kick shot,"[{'y': 48, 'x': 73}, {'y': 0, 'x': 0}]",0,73,48,14.746492315708274,27.073972741361768
Free kick shot,"[{'y': 52, 'x': 76}, {'y': 0, 'x': 0}]",0,76,52,16.51308274969171,24.08318915758459
Free kick shot,"[{'y': 47, 'x': 72}, {'y': 0, 'x': 0}]",0,72,47,14.147483659869398,28.160255680657446
Free kick shot,"[{'y': 38, 'x': 80}, {'y': 0, 'x': 0}]",0,80,38,14.888126234967157,23.323807579381203
Free kick shot,"[{'y': 36, 'x': 79}, {'y': 0, 'x': 0}]",1,79,36,13.364648170476832,25.238858928247925
Free kick shot,"[{'y': 36, 'x': 75}, {'y': 0, 'x': 0}]",0,75,36,12.306126131897187,28.653097563788805
Free kick shot,"[{'y': 46, 'x': 70}, {'y': 0, 'x': 0}]",1,70,46,13.134992044631925,30.265491900843113
Free kick shot,"[{'y': 34, 'x': 75}, {'y': 100, 'x': 100}]",0,75,34,11.483254083636,29.68164415931166
Free kick shot,"[{'y': 34, 'x': 74}, {'y': 100, 'x': 100}]",0,74,34,11.282201360912259,30.528675044947494
Free kick shot,"[{'y': 32, 'x': 70}, {'y': 0, 'x': 0}]",0,70,32,9.903066469258073,34.9857113690718
Free kick shot,"[{'y': 55, 'x': 75}, {'y': 100, 'x': 100}]",0,75,55,15.352860043566453,25.495097567963924
Free kick shot,"[{'y': 46, 'x': 81}, {'y': 0, 'x': 0}]",0,81,46,20.14961104185381,19.4164878389476
Free kick shot,"[{'y': 16, 'x': 73}, {'y': 0, 'x': 0}]",0,73,16,5.810775725584582,43.41658669218482
Free kick shot,"[{'y': 52, 'x': 81}, {'y': 100, 'x': 100}]",0,81,52,20.682706050841908,19.1049731745428
Free kick shot,"[{'y': 72, 'x': 73}, {'y': 0, 'x': 0}]",0,73,72,8.922302085356197,34.828149534535996
Free kick shot,"[{'y': 17, 'x': 79}, {'y': 100, 'x': 100}]",0,79,17,5.584142140363594,39.11521443121589
Free kick shot,"[{'y': 59, 'x': 74}, {'y': 0, 'x': 0}]",0,74,59,13.72336515879023,27.51363298439521
Free kick shot,"[{'y': 24, 'x': 70}, {'y': 0, 'x': 0}]",0,70,24,7.708452807251702,39.698866482558415
Free kick shot,"[{'y': 33, 'x': 71}, {'y': 0, 'x': 0}]",0,71,33,10.369071718813203,33.61547262794322
Free kick shot,"[{'y': 27, 'x': 72}, {'y': 100, 'x': 100}]",0,72,27,8.638562150591081,36.235341863986875
Free kick shot,"[{'y': 70, 'x': 74}, {'y': 0, 'x': 0}]",0,74,70,9.682951295490911,32.802438933713454
Free kick shot,"[{'y': 60, 'x': 73}, {'y': 100, 'x': 100}]",0,73,60,13.019693756439143,28.792360097775937
